,Ret_time,ticker,pos,neu,neg,ret
3896,3/24/21,AM,0.292,0.708,0,0.004597654
3897,3/24/21,DD,0.056,0.944,0,-0.006388523
3898,3/24/21,PLTR,0,0.818,0.182,-0.029166698
3899,3/24/21,PLTR,0.321,0.679,0,-0.029166698
3900,3/24/21,PLTR,0.342,0.658,0,-0.029166698
3901,3/24/21,TSLA,0,1,0,-0.011631245
3902,3/30/21,AMC,0,1,0,-0.000968922
3903,3/25/21,GME,0,1,0,-0.218318767
3904,3/25/21,GME,0,1,0,-0.218318767
3905,3/25/21,DD,0,1,0,0.004198877
3906,3/25/21,CRSR,0.268,0.732,0,-0.078455748
3907,3/25/21,TSLA,0.266,0.734,0,-0.082211638
3908,3/25/21,NOK,0,1,0,-0.015075374
3909,3/25/21,GME,0.191,0.809,0,-0.218318767
3910,3/25/21,GME,0,1,0,-0.218318767
3911,3/25/21,AMC,0,1,0,-0.171903855
3912,3/25/21,GME,0,0.753,0.247,-0.218318767
3913,3/25/21,NIO,0,0.842,0.158,-0.144660169
3914,3/25/21,GME,0.239,0.761,0,-0.218318767
3915,3/25/21,AMC,0.486,0.514,0,-0.171903855
3916,3/25/21,GME,0,1,0,-0.218318767
3917,3/25/21,GME,0,1,0,-0.218318767
3918,3/25/21,APP,0.181,0.605,0.214,
3919,3/25/21,TD,0.181,0.605,0.214,-0.001077939
3920,3/25/21,DD,0,1,0,0.004198877
3921,3/25/21,GME,0.269,0.731,0,-0.218318767
3922,3/25/21,GME,0.321,0.679,0,-0.218318767
3923,3/25/21,GME,0,1,0,-0.218318767
3924,3/25/21,AMC,0,1,0,-0.171903855
3925,3/25/21,AMC,0,1,0,-0.171903855
3926,3/25/21,GME,0.487,0.513,0,-0.218318767
3927,3/25/21,GME,0,1,0,-0.218318767
3928,3/25/21,RKT,0.111,0.753,0.136,-0.057461411
3929,3/25/21,DD,0,1,0,0.004198877
3930,3/25/21,AMC,0,1,0,-0.171903855
3931,3/25/21,CRSR,0.403,0.597,0,-0.078455748
3932,3/25/21,RKT,0.444,0.556,0,-0.057461411
3933,3/25/21,AMC,0,1,0,-0.171903855
3934,3/25/21,GME,0.209,0.791,0,-0.218318767
3935,3/25/21,PLTR,0,0.813,0.187,-0.090128693
3936,3/25/21,AAL,0,1,0,-0.067573535
3937,3/25/21,GME,0,0.861,0.139,-0.218318767
3938,3/25/21,RKT,0.256,0.603,0.141,-0.057461411
3939,3/25/21,GME,0,1,0,-0.218318767
3940,3/25/21,RKT,0.183,0.817,0,-0.057461411
3941,3/25/21,GME,0,1,0,-0.218318767
3942,3/25/21,GME,0,1,0,-0.218318767
3943,3/25/21,GME,0.172,0.828,0,-0.218318767
3944,3/25/21,PLTR,0.288,0.712,0,-0.090128693
3945,3/25/21,PLTR,0,0.566,0.434,-0.090128693
3946,3/25/21,GME,0,1,0,-0.218318767
3947,3/25/21,RKT,0.677,0.323,0,-0.057461411
3948,3/25/21,DD,0,0.721,0.279,0.004198877
3949,3/31/21,RKT,0.122,0.814,0.064,-0.030353348
3950,3/26/21,AM,0,1,0,0.055359271
3951,3/26/21,GME,0.072,0.826,0.102,0.600777359
3952,3/26/21,AMC,0.237,0.763,0,0.257812546
3953,3/26/21,GME,0.205,0.795,0,0.600777359
3954,3/26/21,NIO,0.198,0.456,0.346,0.011634501
3955,3/26/21,AMC,0,1,0,0.257812546
3956,3/26/21,GME,0,1,0,0.600777359
3957,3/26/21,AMC,0,1,0,0.257812546
3958,3/26/21,GME,0,0.894,0.106,0.600777359
3959,3/26/21,GME,0,1,0,0.600777359
3960,3/26/21,RKT,0,1,0,0.014558623
3961,3/26/21,UWMC,0,1,0,0.033750137
3962,3/26/21,DD,0,1,0,0.019208149
3963,3/26/21,GME,0.569,0.431,0,0.600777359
3964,3/26/21,UWMC,0.418,0.582,0,0.033750137
3965,3/26/21,BB,0.469,0.531,0,0.079484397
3966,3/26/21,PLTR,0.677,0.323,0,0.067452752
3967,3/26/21,GME,0,1,0,0.600777359
3968,3/26/21,GME,0,1,0,0.600777359
3969,3/26/21,GME,0,1,0,0.600777359
3970,3/26/21,PLTR,0.249,0.583,0.168,0.067452752
3971,3/26/21,PLTR,0,0.767,0.233,0.067452752
3972,3/26/21,GME,0,0.767,0.233,0.600777359
3973,4/1/21,PLTR,0.106,0.707,0.187,0.064444478
3974,3/26/21,DD,0,1,0,0.019208149
3975,3/26/21,PLTR,0,1,0,0.067452752
3976,3/26/21,GME,0.317,0.548,0.135,0.600777359
3977,3/26/21,PLTR,0,0.858,0.142,0.067452752
3978,3/26/21,GME,0,0.897,0.103,0.600777359
3979,3/26/21,AMC,0,0.897,0.103,0.257812546
3980,3/26/21,GME,0.429,0.571,0,0.600777359
3981,3/26/21,GME,0.357,0.643,0,0.600777359
3982,3/26/21,GME,0,0.777,0.223,0.600777359
3983,3/26/21,GME,0.321,0.679,0,0.600777359
3984,3/26/21,GME,0.142,0.858,0,0.600777359
3985,3/26/21,AMC,0.185,0.784,0.031,0.257812546
3986,3/26/21,AM,0,1,0,0.055359271
3987,3/26/21,GME,0,1,0,0.600777359
3988,3/26/21,AMC,0,1,0,0.257812546
3989,3/26/21,GME,0,1,0,0.600777359
3990,3/26/21,GME,0.114,0.886,0,0.600777359
3991,3/26/21,GME,0,1,0,0.600777359
3992,3/26/21,GME,0.091,0.909,0,0.600777359
3993,3/26/21,GME,0,1,0,0.600777359
3994,3/26/21,GME,0.126,0.758,0.116,0.600777359
3995,3/26/21,AMC,0.052,0.85,0.098,0.257812546
3996,3/26/21,AMC,0.242,0.758,0,0.257812546
3997,3/26/21,PLTR,0.099,0.844,0.057,0.067452752
3998,3/26/21,GME,0.099,0.844,0.057,0.600777359
3999,3/26/21,RKT,0,1,0,0.014558623
4000,3/26/21,AMC,0,1,0,0.257812546
4001,3/26/21,GME,0,1,0,0.600777359
4002,3/26/21,PLTR,0.239,0.761,0,0.067452752
4003,3/26/21,PLTR,0.36,0.64,0,0.067452752
4004,4/6/21,PLTR,0.121,0.796,0.083,-0.009672054
4005,4/8/21,BB,0,1,0,-0.048677254
4006,4/8/21,TD,0,1,0,0.000992984
4007,4/8/21,PLTR,0,1,0,0.008695685
4008,4/7/21,DD,0,1,0,-0.013912093
4009,4/7/21,DD,0,1,0,-0.013912093
4010,3/31/21,RKT,0.326,0.674,0,-0.030353348
4011,3/31/21,GME,0,0.732,0.268,0.053333333
4012,3/31/21,RKT,0.281,0.719,0,-0.030353348
4013,3/31/21,BB,0.211,0.789,0,-0.051762144
4014,3/31/21,RKT,0.167,0.833,0,-0.030353348
4015,3/31/21,RKT,0.12,0.88,0,-0.030353348
4016,3/31/21,PLTR,0.137,0.863,0,0.053370756
4017,3/31/21,GME,0.137,0.863,0,0.053333333
4018,3/30/21,AMC,0.347,0.653,0,-0.000968922
4019,3/30/21,GME,0,1,0,0.037344398
4020,3/30/21,DD,0,1,0,-0.003699969
4021,3/30/21,AMC,0.222,0.55,0.228,-0.000968922
4022,3/30/21,GME,0.187,0.813,0,0.037344398
4023,3/30/21,GME,0.251,0.749,0,0.037344398
4024,3/30/21,DD,0,1,0,-0.003699969
4025,3/30/21,DD,0.183,0.817,0,-0.003699969
4026,3/30/21,BB,0.321,0.679,0,-0.050209255
4027,3/30/21,AMC,0.196,0.804,0,-0.000968922
4028,3/30/21,AMC,0.557,0.443,0,-0.000968922
4029,3/29/21,UWMC,0.318,0.682,0,-0.043530918
4030,3/29/21,GME,0,0.868,0.132,-0.08564343
4031,3/29/21,DD,0.252,0.748,0,0.004871826
4032,3/29/21,AMD,0.181,0.733,0.086,0.005351031
4033,3/29/21,UWMC,0,1,0,-0.043530918
4034,3/29/21,DD,0,1,0,0.004871826
4035,4/1/21,PLTR,0,1,0,0.064444478
4036,4/1/21,GME,0,1,0,-0.020962022
4037,4/1/21,UWMC,0.176,0.824,0,0.02171135
4038,4/1/21,RKT,0,0.893,0.107,-0.000857635
4039,4/1/21,DD,0,1,0,-0.007285225
4040,4/1/21,GME,0,1,0,-0.020962022
4041,4/1/21,AAL,0,1,0,-0.000416156
4042,3/31/21,GME,0,1,0,0.053333333
4043,3/31/21,GME,0.534,0.466,0,0.053333333
4044,3/31/21,RKT,0.262,0.738,0,-0.030353348
4045,3/31/21,TSLA,0.17,0.83,0,0.074565841
4046,3/31/21,PLTR,0.234,0.561,0.206,0.053370756
4047,3/31/21,PLTR,0.321,0.679,0,0.053370756
4048,3/31/21,AMC,0.486,0.514,0,0.008729311
4049,3/31/21,GME,0.373,0.627,0,0.053333333
4050,3/31/21,RKT,0.134,0.75,0.116,-0.030353348
4051,3/31/21,PLTR,0.082,0.918,0,0.053370756
4052,3/31/21,RKT,0.237,0.469,0.294,-0.030353348
4053,3/31/21,RKT,0.146,0.662,0.192,-0.030353348
4054,3/31/21,PLTR,0,0.761,0.239,0.053370756
4055,3/31/21,GME,0.06,0.837,0.102,0.053333333
4056,4/12/21,GME,0.131,0.869,0,-0.068296974
4057,4/1/21,GME,0,1,0,-0.020962022
4058,4/1/21,RKT,0,1,0,-0.000857635
4059,4/1/21,AAL,0,1,0,-0.000416156
4060,4/1/21,GME,0.25,0.75,0,-0.020962022
4061,4/1/21,BB,0,0.723,0.277,-0.002322823
4062,4/1/21,AMC,0.359,0.641,0,-0.016346162
4063,4/1/21,BB,0,1,0,-0.002322823
4064,4/1/21,BB,0.219,0.781,0,-0.002322823
4065,4/1/21,RKT,0,1,0,-0.000857635
4066,4/1/21,BB,0.108,0.771,0.121,-0.002322823
4067,4/13/21,AMC,0.415,0.585,0,-0.082627094
4068,4/13/21,GME,0,1,0,-0.102650026
4069,4/12/21,GME,0,1,0,-0.068296974
4070,4/9/21,GME,0.136,0.864,0,-0.087045446
4071,4/6/21,GME,0,1,0,0.083099454
4072,4/6/21,CRSR,0.231,0.769,0,-0.003768147
4073,4/6/21,TSLA,0,0.698,0.302,-0.024600519
4074,4/6/21,DD,0,1,0,-0.01821167
4075,4/6/21,TSLA,0.231,0.769,0,-0.024600519
4076,4/5/21,GME,0.234,0.766,0,-0.115639225
4077,4/5/21,AMC,0.412,0.588,0,-0.012707641
4078,4/5/21,DD,0,1,0,0.018024837
4079,4/5/21,GME,0,1,0,-0.115639225
4080,4/16/21,GME,0.288,0.712,0,-0.042944785
4081,4/9/21,PLTR,0.557,0.443,0,0.011206824
4082,4/9/21,RKT,0,1,0,-0.00132747
4083,4/9/21,GME,0.08,0.92,0,-0.087045446
4084,4/9/21,DD,0,1,0,0.001058986
4085,4/9/21,AMC,0.321,0.679,0,-0.040959025
4086,4/9/21,PLTR,0.257,0.627,0.116,0.011206824
4087,4/9/21,GME,0.219,0.781,0,-0.087045446
4088,4/9/21,RKT,0.293,0.707,0,-0.00132747
4089,4/9/21,DD,0,1,0,0.001058986
4090,4/8/21,GME,0,1,0,0.014518086
4091,4/8/21,NIO,0.57,0.43,0,-0.052392992
4092,4/8/21,GME,0.586,0.414,0,0.014518086
4093,4/8/21,GME,0.108,0.892,0,0.014518086
4094,4/8/21,RKT,0,1,0,-0.004405248
4095,4/8/21,BB,0,1,0,-0.048677254
4096,4/8/21,GME,0.412,0.588,0,0.014518086
4097,4/8/21,DD,0.176,0.824,0,-0.013063364
4098,4/7/21,GME,0,1,0,-0.010744589
4099,4/7/21,RKT,0.238,0.762,0,0.015205668
4100,4/7/21,DD,0,1,0,-0.013912093
4101,4/7/21,RKT,0,1,0,0.015205668
4102,4/7/21,AMD,0,1,0,0.001354521
4103,4/7/21,GME,0.463,0.471,0.066,-0.010744589
4104,4/7/21,BB,0.412,0.588,0,0.035049254
4105,4/7/21,GME,0,1,0,-0.010744589
4106,4/7/21,TSLA,0,1,0,-0.004780513
4107,4/7/21,AMC,0.146,0.794,0.06,-0.031730763
4108,4/7/21,AMC,0.381,0.619,0,-0.031730763
4109,4/7/21,AMD,0,1,0,0.001354521
4110,4/7/21,PLTR,0.422,0.578,0,-0.023354533
4111,4/7/21,TSLA,0.319,0.681,0,-0.004780513
4112,4/6/21,GME,0,1,0,0.083099454
4113,4/19/21,GME,0,1,0,0.101282071
4114,4/13/21,GME,0,1,0,-0.102650026
4115,4/13/21,GME,0,0.488,0.512,-0.102650026
4116,4/13/21,AMC,0,0.741,0.259,-0.082627094
4117,4/13/21,GME,0,1,0,-0.102650026
4118,4/13/21,GME,0.222,0.707,0.071,-0.102650026
4119,4/13/21,AMC,0,1,0,-0.082627094
4120,4/12/21,PLTR,0.385,0.615,0,0.045183351
4121,4/12/21,DD,0,1,0,0.009784569
4122,4/12/21,PLTR,0.2,0.8,0,0.045183351
4123,4/12/21,GME,0,1,0,-0.068296974
4124,4/12/21,REAL,0.054,0.904,0.042,0.027427126
4125,4/9/21,GME,0,1,0,-0.087045446
4126,4/9/21,GME,0,1,0,-0.087045446
4127,4/9/21,PLTR,0.333,0.667,0,0.011206824
4128,4/9/21,PLTR,0.148,0.852,0,0.011206824
4129,4/9/21,PLTR,0.228,0.685,0.087,0.011206824
4130,4/9/21,AMD,0,1,0,-0.006240958
4131,4/9/21,SPCE,0,1,0,-0.005505845
4132,4/22/21,GME,0.486,0.514,0,0.004419269
4133,4/22/21,GME,0.321,0.679,0,0.004419269
4134,4/22/21,MVIS,0.321,0.679,0,0.360116195
4135,4/22/21,MVIS,0.586,0.414,0,0.360116195
4136,4/22/21,CRSR,0.16,0.84,0,0.049071957
4137,4/22/21,BB,0,0.694,0.306,0.074165564
4138,4/22/21,CLOV,0.174,0.826,0,0.065610327
4139,4/22/21,DD,0.167,0.833,0,0.029435176
4140,4/22/21,CLOV,0.279,0.721,0,0.065610327
4141,4/22/21,CLOV,0.32,0.481,0.199,0.065610327
4142,4/22/21,CLOV,0,1,0,0.065610327
4143,4/22/21,GME,0.184,0.816,0,0.004419269
4144,4/22/21,MVIS,0,1,0,0.360116195
4145,4/22/21,CLOV,0,1,0,0.065610327
4146,4/22/21,MVIS,0,0.649,0.351,0.360116195
4147,4/22/21,DD,0,1,0,0.029435176
4148,4/22/21,PLTR,0,1,0,0.059584339
4149,4/22/21,RH,0,0.718,0.282,0.039090935
4150,4/21/21,DD,0,1,0,-0.016688388
4151,4/21/21,DD,0,1,0,-0.016688388
4152,4/21/21,MVIS,0.384,0.616,0,-0.055758654
4153,4/21/21,PLTR,0,0.769,0.231,-0.014116552
4154,4/21/21,CLOV,0.486,0.514,0,-0.09458017
4155,4/21/21,CLOV,0.486,0.514,0,-0.09458017
4156,4/21/21,GME,0.226,0.479,0.295,-0.034970181
4157,4/21/21,SPCE,0.362,0.638,0,0.004866199
4158,4/21/21,CLOV,0.191,0.809,0,-0.09458017
4159,4/21/21,DD,0,1,0,-0.016688388
4160,4/21/21,RKT,0,1,0,-0.031861503
4161,4/21/21,TSLA,0.065,0.8,0.135,-0.017632577
4162,4/21/21,DD,0.193,0.807,0,-0.016688388
4163,4/21/21,MVIS,0,0.774,0.226,-0.055758654
4164,4/21/21,BB,0,1,0,-0.058207217
4165,4/21/21,PLTR,0.269,0.49,0.241,-0.014116552
4166,4/21/21,CLOV,0,1,0,-0.09458017
4167,4/20/21,DD,0.301,0.442,0.257,-0.007119774
4168,4/20/21,DD,0,0.791,0.209,-0.007119774
4169,4/20/21,CLOV,0.434,0.566,0,-0.021829526
4170,4/20/21,DD,0.434,0.566,0,-0.007119774
4171,4/20/21,DD,0,1,0,-0.007119774
4172,4/20/21,CLOV,0,1,0,-0.021829526
4173,4/19/21,CLOV,0.348,0.652,0,0.307065178
4174,4/19/21,CLOV,0,1,0,0.307065178
4175,4/19/21,DD,0,1,0,-0.007579659
4176,4/19/21,DD,0,0.588,0.412,-0.007579659
4177,4/19/21,PLTR,0.486,0.514,0,-0.03105866
4178,4/16/21,AMC,0.119,0.881,0,0.012145737
4179,4/16/21,GME,0,1,0,-0.042944785
4180,4/16/21,AMC,0.256,0.366,0.378,0.012145737
4181,4/16/21,AMC,0.218,0.782,0,0.012145737
4182,4/16/21,GME,0,1,0,-0.042944785
4183,4/16/21,PLTR,0.191,0.809,0,-0.047896693
4184,4/16/21,AMC,0,1,0,0.012145737
4185,4/16/21,GME,0.103,0.751,0.146,-0.042944785
4186,4/16/21,PLTR,0.145,0.855,0,-0.047896693
4187,4/16/21,PLTR,0,1,0,-0.047896693
4188,4/16/21,TSLA,0.197,0.563,0.239,-0.019445501
4189,4/16/21,AMD,0.511,0.489,0,0.037101636
4190,4/16/21,SPCE,0.362,0.638,0,-0.075539619
4191,4/16/21,TSLA,0.221,0.779,0,-0.019445501
4192,4/16/21,AMD,0,1,0,0.037101636
4193,4/16/21,GME,0.677,0.323,0,-0.042944785
4194,4/16/21,GME,0,1,0,-0.042944785
4195,4/16/21,TSLA,0,0.645,0.355,-0.019445501
4196,4/15/21,RKT,0.512,0.488,0,-0.012291547
4197,4/15/21,GME,0,1,0,0.135334622
4198,4/15/21,AMC,0.359,0.641,0,0.09777779
4199,4/15/21,GME,0,0.694,0.306,0.135334622
4200,4/15/21,PLTR,0.486,0.514,0,-0.052859966
4201,4/15/21,BY,0,1,0,0.029329659
4202,4/15/21,TSLA,0.136,0.864,0,-0.035811647
4203,4/15/21,PLTR,0.063,0.837,0.1,-0.052859966
4204,4/15/21,PLTR,0.191,0.809,0,-0.052859966
4205,4/15/21,TSLA,0.109,0.891,0,-0.035811647
4206,4/15/21,GME,0.367,0.633,0,0.135334622
4207,4/15/21,GME,0.127,0.694,0.179,0.135334622
4208,4/15/21,GME,0,1,0,0.135334622
4209,4/15/21,PLTR,0.239,0.761,0,-0.052859966
4210,4/15/21,NOK,0.556,0.444,0,-0.002421363
4211,4/15/21,GME,0.172,0.668,0.16,0.135334622
4212,4/15/21,TSLA,0.167,0.833,0,-0.035811647
4213,4/15/21,GME,0,1,0,0.135334622
4214,4/15/21,PLTR,0.471,0.529,0,-0.052859966
4215,4/15/21,PLTR,0.033,0.967,0,-0.052859966
4216,4/15/21,GME,0,1,0,0.135334622
4217,4/15/21,DD,0.27,0.73,0,0.013675095
4218,4/15/21,PLTR,0,1,0,-0.052859966
4219,4/15/21,AMD,0.4,0.6,0,0.005508293
4220,4/15/21,PLTR,0,1,0,-0.052859966
4221,4/15/21,DD,0,0.782,0.218,0.013675095
4222,4/15/21,GME,0,0.782,0.218,0.135334622
4223,4/15/21,PLTR,0.238,0.762,0,-0.052859966
4224,4/15/21,PLTR,0.222,0.471,0.306,-0.052859966
4225,4/15/21,AMD,0.205,0.795,0,0.005508293
4226,4/15/21,DD,0,1,0,0.013675095
4227,4/15/21,AMC,0.462,0.538,0,0.09777779
4228,4/15/21,SPCE,0.16,0.84,0,-0.079131381
4229,4/14/21,GME,0,1,0,0.011911491
4230,4/14/21,GME,0.296,0.704,0,0.011911491
4231,4/14/21,GME,0,0.619,0.381,0.011911491
4232,4/14/21,AMC,0.223,0.557,0.22,0.039260988
4233,4/14/21,BB,0.155,0.845,0,-0.002205017
4234,4/14/21,SPCE,0.362,0.638,0,0.007415675
4235,4/14/21,GME,0.548,0.294,0.159,0.011911491
4236,4/14/21,AMC,0.143,0.857,0,0.039260988
4237,4/14/21,PLTR,0.129,0.674,0.197,0.093143588
4238,4/14/21,AMD,0,1,0,0.002635862
4239,4/14/21,GME,0.161,0.839,0,0.011911491
4240,4/14/21,GME,0,1,0,0.011911491
4241,4/14/21,PLTR,0,1,0,0.093143588
4242,4/14/21,DD,0.098,0.902,0,0.001316739
4243,4/14/21,AMC,0.098,0.902,0,0.039260988
4244,4/14/21,UWMC,0.512,0.488,0,0.009320865
4245,4/14/21,PLTR,0,0.798,0.202,0.093143588
4246,4/14/21,AMC,0,1,0,0.039260988
4247,4/14/21,AMC,0.321,0.679,0,0.039260988
4248,4/14/21,RKT,0,1,0,0.033106637
4249,4/30/21,DD,0,1,0,0.000771908
4250,4/30/21,NOK,0.305,0.695,0,-0.020576074
4251,4/30/21,CLOV,0,0.465,0.535,-0.120996413
4252,4/30/21,DD,0,1,0,0.000771908
4253,4/30/21,CLOV,0,0.87,0.13,-0.120996413
4254,4/30/21,GME,0,1,0,-0.00883551
4255,4/30/21,BB,0.512,0.488,0,-0.051851829
4256,4/30/21,DD,0.21,0.79,0,0.000771908
4257,4/30/21,GME,0.185,0.815,0,-0.00883551
4258,4/30/21,AMC,0.3,0.7,0,-0.080365309
4259,4/30/21,CLOV,0,1,0,-0.120996413
4260,4/30/21,CLOV,0.512,0.488,0,-0.120996413
4261,4/30/21,CLOV,0.205,0.795,0,-0.120996413
4262,4/30/21,MVIS,0,1,0,-0.312007886
4263,4/30/21,GME,0,1,0,-0.00883551
4264,4/30/21,MVIS,0.237,0.763,0,-0.312007886
4265,4/30/21,MVIS,0.227,0.773,0,-0.312007886
4266,4/30/21,CLOV,0.412,0.588,0,-0.120996413
4267,4/30/21,PLTR,0.322,0.678,0,-0.028906599
4268,4/30/21,DD,0.362,0.638,0,0.000771908
4269,4/30/21,MVIS,0,1,0,-0.312007886
4270,4/30/21,AMC,0,1,0,-0.080365309
4271,4/30/21,CLOV,0,1,0,-0.120996413
4272,4/30/21,CLOV,0.586,0.414,0,-0.120996413
4273,4/29/21,MVIS,0,1,0,-0.085919923
4274,4/29/21,AMC,0,1,0,0.009216537
4275,4/29/21,CLOV,0,1,0,0.188160648
4276,4/29/21,CLOV,0.185,0.815,0,0.188160648
4277,4/29/21,UWMC,0,0.814,0.186,0.020681351
4278,4/29/21,CLOV,0,1,0,0.188160648
4279,4/29/21,AMC,0.136,0.864,0,0.009216537
4280,4/29/21,AMD,0,1,0,-0.046707953
4281,4/29/21,RH,0,1,0,0.020839183
4282,4/29/21,NIO,0,0.741,0.259,0.015709361
4283,4/29/21,MVIS,0,1,0,-0.085919923
4284,4/29/21,CRSR,0.126,0.874,0,-0.01599765
4285,4/29/21,DD,0.315,0.421,0.265,0.004392807
4286,4/29/21,MVIS,0,1,0,-0.085919923
4287,4/29/21,CLOV,0,1,0,0.188160648
4288,4/28/21,MVIS,0.213,0.787,0,-0.195439732
4289,4/28/21,DD,0,1,0,0.011632343
4290,4/28/21,MVIS,0.526,0.474,0,-0.195439732
4291,4/28/21,MVIS,0,1,0,-0.195439732
4292,4/28/21,MVIS,0,1,0,-0.195439732
4293,4/28/21,MVIS,0,1,0,-0.195439732
4294,4/28/21,MVIS,0,1,0,-0.195439732
4295,4/28/21,MVIS,0.706,0.294,0,-0.195439732
4296,4/28/21,MVIS,0.538,0.462,0,-0.195439732
4297,4/28/21,CLOV,0,1,0,0.016111666
4298,4/28/21,GME,0,1,0,-0.062380805
4299,4/28/21,AMC,0,1,0,-0.071061635
4300,4/28/21,MVIS,0.428,0.572,0,-0.195439732
4301,4/28/21,MVIS,0,1,0,-0.195439732
4302,4/28/21,DD,0.252,0.748,0,0.011632343
4303,4/28/21,RH,0.16,0.84,0,0.044596116
4304,4/28/21,MVIS,0,1,0,-0.195439732
4305,4/28/21,MVIS,0.333,0.667,0,-0.195439732
4306,4/28/21,GME,0.078,0.922,0,-0.062380805
4307,4/28/21,TSLA,0,1,0,-0.030015667
4308,4/28/21,MVIS,0,1,0,-0.195439732
4309,4/28/21,MVIS,0.388,0.612,0,-0.195439732
4310,4/28/21,DD,0,1,0,0.011632343
4311,4/28/21,GME,0,0.857,0.143,-0.062380805
4312,4/28/21,MVIS,0.255,0.745,0,-0.195439732
4313,4/28/21,GME,0,0.784,0.216,-0.062380805
4314,4/28/21,NIO,0.141,0.695,0.164,-0.052998576
4315,4/28/21,MVIS,0,1,0,-0.195439732
4316,4/28/21,DD,0.167,0.833,0,0.011632343
4317,4/27/21,MVIS,0.237,0.711,0.052,0.382191069
4318,4/27/21,MVIS,0.231,0.769,0,0.382191069
4319,4/27/21,DD,0,1,0,-0.00610543
4320,4/27/21,MVIS,0.444,0.556,0,0.382191069
4321,4/26/21,DD,0,1,0,0.009309178
4322,4/26/21,NIO,0,1,0,0.043781052
4323,4/26/21,DD,0,0.607,0.393,0.009309178
4324,4/26/21,DD,0.464,0.536,0,0.009309178
4325,4/23/21,TSLA,0.486,0.514,0,-0.02926502
4326,4/23/21,GME,0,1,0,-0.063482123
4327,4/23/21,MVIS,0,1,0,-0.007829225
4328,4/23/21,GME,0,1,0,-0.063482123
4329,4/23/21,MVIS,0.286,0.714,0,-0.007829225
4330,4/23/21,UWMC,0,0.805,0.195,0.036096242
4331,4/23/21,UWMC,0.227,0.773,0,0.036096242
4332,4/23/21,MVIS,0.321,0.679,0,-0.007829225
4333,4/23/21,RKT,0.328,0.672,0,-0.003187626
4334,4/23/21,TSLA,0.586,0.414,0,-0.02926502
4335,4/23/21,RH,0.116,0.884,0,-0.002425124
4336,4/23/21,MVIS,0,1,0,-0.007829225
4337,4/23/21,TSLA,0.677,0.323,0,-0.02926502
4338,5/7/21,CLOV,0.108,0.892,0,-0.036849969
4339,5/7/21,UWMC,0,1,0,-0.02807476
4340,5/7/21,PLTR,0,0.896,0.104,-0.03425315
4341,5/7/21,DD,0,1,0,0.00086453
4342,5/7/21,SPCE,0,1,0,-0.046000004
4343,5/7/21,PLTR,0,0.789,0.211,-0.03425315
4344,5/7/21,RKT,0,0.492,0.508,-0.024390262
4345,5/7/21,AMD,0,1,0,0.014427448
4346,5/7/21,DD,0,1,0,0.00086453
4347,5/7/21,RKT,0,1,0,-0.024390262
4348,5/7/21,DD,0,1,0,0.00086453
4349,5/7/21,DD,0.162,0.838,0,0.00086453
4350,5/7/21,GME,0.455,0.545,0,-0.004662439
4351,5/7/21,RKT,0,1,0,-0.024390262
4352,5/7/21,AMD,0,0.675,0.325,0.014427448
4353,5/7/21,RKT,0,1,0,-0.024390262
4354,5/7/21,GME,0,1,0,-0.004662439
4355,5/7/21,GME,0,1,0,-0.004662439
4356,5/7/21,RKT,0,0.435,0.565,-0.024390262
4357,5/7/21,AMC,0,1,0,-0.001071836
4358,5/7/21,AMD,0,1,0,0.014427448
4359,5/7/21,DD,0.488,0.512,0,0.00086453
4360,5/7/21,RKT,0.439,0.561,0,-0.024390262
4361,5/7/21,RKT,0,1,0,-0.024390262
4362,5/7/21,RKT,0,1,0,-0.024390262
4363,5/7/21,RKT,0.124,0.876,0,-0.024390262
4364,5/7/21,CRSR,0,0.915,0.085,-0.004838217
4365,5/7/21,AMC,0,1,0,-0.001071836
4366,5/7/21,CRSR,0,1,0,-0.004838217
4367,5/7/21,AMD,0,1,0,0.014427448
4368,5/7/21,MVIS,0,1,0,-0.016197151
4369,5/7/21,DD,0,1,0,0.00086453
4370,5/7/21,RKT,0.159,0.841,0,-0.024390262
4371,5/6/21,RKT,0.194,0.806,0,-0.133421328
4372,5/6/21,CLOV,0.065,0.935,0,-0.04063871
4373,5/6/21,PLTR,0.677,0.323,0,-0.036221872
4374,5/6/21,RKT,0,1,0,-0.133421328
4375,5/6/21,RH,0.168,0.832,0,-0.02265514
4376,5/6/21,DD,0,1,0,0.012631358
4377,5/6/21,RKT,0,1,0,-0.133421328
4378,5/6/21,RKT,0,1,0,-0.133421328
4379,5/6/21,RKT,0.439,0.561,0,-0.133421328
4380,5/6/21,NIO,0,1,0,-0.022170017
4381,5/13/21,DD,0,1,0,-0.023252954
4382,5/10/21,CLOV,0.144,0.763,0.092,0.042908181
4383,5/10/21,GME,0,1,0,0.007494828
4384,5/10/21,CLOV,0,1,0,0.042908181
4385,5/21/21,CLOV,0.352,0.648,0,0.037554571
4386,5/13/21,PLTR,0.474,0.526,0,-0.043000031
4387,5/13/21,UWMC,0,1,0,0.090504489
4388,5/13/21,DD,0,1,0,-0.023252954
4389,5/12/21,DD,0,1,0,0.009660138
4390,5/12/21,PLTR,0,1,0,0.162790646
4391,5/12/21,PLTR,0.104,0.737,0.158,0.162790646
4392,5/12/21,PLTR,0,1,0,0.162790646
4393,5/12/21,DD,0,1,0,0.009660138
